domain,domain_length,domain_entropy,numeric_ratio,special_char_ratio,vowel_ratio,consonant_ratio,dns_record_type,ip_count,has_mx_response,has_txt_dns_response,has_spf_info,has_dkim_info,has_dmarc_info,label
mi.com,6,2.2516291673878226,0.0,0.16666666666666666,0.3333333333333333,0.5,0,0,False,False,False,False,False,0
xfinity.com,11,3.2776134368191165,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
canva.com,9,2.725480556997868,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
macromedia.com,14,3.039148671903072,0.0,0.07142857142857142,0.42857142857142855,0.5,0,0,False,False,False,False,False,0
dnsowl.com,10,3.121928094887362,0.0,0.1,0.2,0.7,0,0,False,False,False,False,False,0
oraclecloud.com,15,3.1395722619867223,0.0,0.06666666666666667,0.4,0.5333333333333333,0,0,False,False,False,False,False,0
adsafeprotected.com,19,3.47135448701393,0.0,0.05263157894736842,0.3684210526315789,0.5789473684210527,0,0,False,False,False,False,False,0
huffingtonpost.com,18,3.5724312513221195,0.0,0.05555555555555555,0.2777777777777778,0.6666666666666666,0,0,False,False,False,False,False,0
www.gov.br,10,2.6464393446710153,0.0,0.2,0.1,0.7,0,0,False,False,False,False,False,0
shopify.com,11,3.2776134368191165,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
discord.com,11,2.9139770731827523,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
amazonvideo.com,15,3.32323142879762,0.0,0.06666666666666667,0.4666666666666667,0.4666666666666667,0,0,False,False,False,False,False,0
clever.com,10,2.9219280948873623,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
theconversation.com,19,3.576617644908668,0.0,0.05263157894736842,0.3684210526315789,0.5789473684210527,0,0,False,False,False,False,False,0
vkuser.net,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
awsglobalaccelerator.com,24,3.4906015629507228,0.0,0.041666666666666664,0.375,0.5833333333333334,0,0,False,False,False,False,False,0
twitch.tv,9,2.6416041678685933,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0,0,False,False,False,False,False,0
redhat.com,10,3.321928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
avast.com,9,2.94770277922009,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
amazon.com.br,13,3.0850551027564768,0.0,0.15384615384615385,0.3076923076923077,0.5384615384615384,0,0,False,False,False,False,False,0
xcal.tv,7,2.8073549220576046,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,0,False,False,False,False,False,0
reuters.com,11,3.0957952550009344,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
salesforceliveagent.com,23,3.7409532604048397,0.0,0.043478260869565216,0.391304347826087,0.5652173913043478,0,0,False,False,False,False,False,0
atlassian.com,13,3.180832987205441,0.0,0.07692307692307693,0.38461538461538464,0.5384615384615384,0,0,False,False,False,False,False,0
salesforce.com,14,3.2359263506290334,0.0,0.07142857142857142,0.35714285714285715,0.5714285714285714,0,0,False,False,False,False,False,0
smaato.net,10,2.9219280948873623,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
anydesk.com,11,3.459431618637298,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
microsoftapp.net,16,3.625,0.0,0.0625,0.3125,0.625,0,0,False,False,False,False,False,0
utorrent.com,12,3.0849625007211556,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
behance.net,11,2.845350936622437,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
typekit.net,11,2.845350936622437,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
bugsnag.com,11,3.2776134368191165,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
heytapmobi.com,14,3.521640636343319,0.0,0.07142857142857142,0.35714285714285715,0.5714285714285714,0,0,False,False,False,False,False,0
msecnd.net,10,2.9219280948873623,0.0,0.1,0.2,0.7,0,0,False,False,False,False,False,0
amazon.it,9,2.94770277922009,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
elmundo.es,10,3.121928094887362,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
aliyuncs.com,12,3.4182958340544896,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
shalltry.com,12,3.418295834054489,0.0,0.08333333333333333,0.16666666666666666,0.75,0,0,False,False,False,False,False,0
dns-parking.com,15,3.773557262275185,0.0,0.13333333333333333,0.2,0.6666666666666666,0,0,False,False,False,False,False,0
xiaomi.net,10,3.121928094887362,0.0,0.1,0.5,0.4,0,0,False,False,False,False,False,0
microsoftonline.com,19,3.405822250285692,0.0,0.05263157894736842,0.3684210526315789,0.5789473684210527,0,0,False,False,False,False,False,0
cookielaw.org,13,3.334679141051595,0.0,0.07692307692307693,0.46153846153846156,0.46153846153846156,0,0,False,False,False,False,False,0
bytefcdn.com,12,3.418295834054489,0.0,0.08333333333333333,0.16666666666666666,0.75,0,0,False,False,False,False,False,0
duckduckgo.com,14,2.8962915290459286,0.0,0.07142857142857142,0.2857142857142857,0.6428571428571429,0,0,False,False,False,False,False,0
yandex.ru,9,3.169925001442312,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
mtu.ru,6,2.2516291673878226,0.0,0.16666666666666666,0.3333333333333333,0.5,0,0,False,False,False,False,False,0
bit.ly,6,2.584962500721156,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,0,False,False,False,False,False,0
duckdns.org,11,3.2776134368191165,0.0,0.09090909090909091,0.18181818181818182,0.7272727272727273,0,0,False,False,False,False,False,0
dbankcloud.cn,13,3.238901256602631,0.0,0.07692307692307693,0.23076923076923078,0.6923076923076923,0,0,False,False,False,False,False,0
berkeley.edu,12,2.9182958340544896,0.0,0.08333333333333333,0.4166666666666667,0.5,0,0,False,False,False,False,False,0
who.int,7,2.8073549220576046,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,False,False,False,False,False,0
appcenter.ms,12,3.2516291673878226,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
imdb.com,8,2.75,0.0,0.125,0.25,0.625,0,0,False,False,False,False,False,0
aliyun.com,10,3.321928094887362,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
teamviewer.com,14,3.3248629576173574,0.0,0.07142857142857142,0.42857142857142855,0.5,0,0,False,False,False,False,False,0
poshvine.com,12,3.418295834054489,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
omtrdc.net,10,3.121928094887362,0.0,0.1,0.2,0.7,0,0,False,False,False,False,False,0
addtoany.com,12,3.0849625007211556,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
heylink.me,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
tplinknbu.com,13,3.5465935642949384,0.0,0.07692307692307693,0.23076923076923078,0.6923076923076923,0,0,False,False,False,False,False,0
opera.com,9,2.94770277922009,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
msidentity.com,14,3.3787834934861767,0.0,0.07142857142857142,0.2857142857142857,0.6428571428571429,0,0,False,False,False,False,False,0
cloudfront.net,14,3.378783493486176,0.0,0.07142857142857142,0.2857142857142857,0.6428571428571429,0,0,False,False,False,False,False,0
spotify.com,11,3.2776134368191165,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
s-msedge.net,12,3.0220552088742,0.0,0.16666666666666666,0.25,0.5833333333333334,0,0,False,False,False,False,False,0
telephony.goog,14,3.182005814760214,0.0,0.07142857142857142,0.35714285714285715,0.5714285714285714,0,0,False,False,False,False,False,0
tapad.com,9,2.94770277922009,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
debian.org,10,3.321928094887362,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
att.com,7,2.5216406363433186,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,False,False,False,False,False,0
klaviyo.com,11,3.2776134368191165,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
sfx.ms,6,2.2516291673878226,0.0,0.16666666666666666,0.0,0.8333333333333334,0,0,False,False,False,False,False,0
giphy.com,9,3.169925001442312,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
erome.com,9,2.5032583347756456,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
ovscdns.net,11,3.0957952550009344,0.0,0.09090909090909091,0.18181818181818182,0.7272727272727273,0,0,False,False,False,False,False,0
reg.ru,6,2.2516291673878226,0.0,0.16666666666666666,0.3333333333333333,0.5,0,0,False,False,False,False,False,0
smartthings.com,15,3.506890595608518,0.0,0.06666666666666667,0.2,0.7333333333333333,0,0,False,False,False,False,False,0
incapdns.net,12,3.188721875540867,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
cox.net,7,2.8073549220576046,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,False,False,False,False,False,0
lencr.org,9,2.94770277922009,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
criteo.com,10,2.9219280948873623,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
indexww.com,11,3.2776134368191165,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
firetvcaptiveportal.com,23,3.6211755429194716,0.0,0.043478260869565216,0.34782608695652173,0.6086956521739131,0,0,False,False,False,False,False,0
spaceweb.pro,12,3.2516291673878226,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
synology.com,12,3.0220552088742,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
fbsbx.com,9,2.94770277922009,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0,0,False,False,False,False,False,0
people.com,10,2.721928094887362,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
wp.com,6,2.584962500721156,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,0,False,False,False,False,False,0
myqcloud.com,12,3.084962500721156,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
miui.com,8,2.5,0.0,0.125,0.5,0.375,0,0,False,False,False,False,False,0
bilibili.com,12,2.584962500721156,0.0,0.08333333333333333,0.4166666666666667,0.5,0,0,False,False,False,False,False,0
vivo.com.cn,11,2.7321588913645702,0.0,0.18181818181818182,0.2727272727272727,0.5454545454545454,0,0,False,False,False,False,False,0
qualtrics.com,13,3.546593564294939,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
mckinsey.com,12,3.2516291673878226,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
w3schools.com,13,3.0269868333592873,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.6153846153846154,0,0,False,False,False,False,False,0
news.com.au,11,3.277613436819116,0.0,0.18181818181818182,0.36363636363636365,0.45454545454545453,0,0,False,False,False,False,False,0
netflix.com,11,3.459431618637298,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
fbcdn.net,9,2.94770277922009,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0,0,False,False,False,False,False,0
sina.com.cn,11,2.9139770731827523,0.0,0.18181818181818182,0.2727272727272727,0.5454545454545454,0,0,False,False,False,False,False,0
twitter.com,11,3.0271691184406193,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
wsdvs.com,9,2.94770277922009,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0,0,False,False,False,False,False,0
intel.com,9,3.169925001442312,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
biblegateway.com,16,3.625,0.0,0.0625,0.375,0.5625,0,0,False,False,False,False,False,0
tiktokcdn.com,13,3.0850551027564768,0.0,0.07692307692307693,0.23076923076923078,0.6923076923076923,0,0,False,False,False,False,False,0
bloomberg.com,13,3.0269868333592873,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
t-online.de,11,3.095795255000934,0.0,0.18181818181818182,0.36363636363636365,0.45454545454545453,0,0,False,False,False,False,False,0
live-video.net,14,3.182005814760214,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0,0,False,False,False,False,False,0
allegro.pl,10,2.8464393446710154,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
qlivecdn.com,12,3.418295834054489,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
loc.gov,7,2.5216406363433186,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,False,False,False,False,False,0
dailymotion.com,15,3.3232314287976203,0.0,0.06666666666666667,0.4,0.5333333333333333,0,0,False,False,False,False,False,0
t.co,4,2.0,0.0,0.25,0.25,0.5,0,0,False,False,False,False,False,0
threads.net,11,3.0957952550009344,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
shutterstock.com,16,3.327819531114783,0.0,0.0625,0.25,0.6875,0,0,False,False,False,False,False,0
google.pl,9,2.5032583347756456,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
rambler.ru,10,2.8464393446710154,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
coinmarketcap.com,17,3.454822399946607,0.0,0.058823529411764705,0.35294117647058826,0.5882352941176471,0,0,False,False,False,False,False,0
t-mobile.com,12,3.2516291673878226,0.0,0.16666666666666666,0.3333333333333333,0.5,0,0,False,False,False,False,False,0
jotform.com,11,2.845350936622437,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
epa.gov,7,2.8073549220576046,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0,0,False,False,False,False,False,0
classlink.com,13,3.238901256602631,0.0,0.07692307692307693,0.23076923076923078,0.6923076923076923,0,0,False,False,False,False,False,0
accuweather.com,15,3.32323142879762,0.0,0.06666666666666667,0.4,0.5333333333333333,0,0,False,False,False,False,False,0
booking.com,11,3.0271691184406193,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
alibaba.com,11,2.845350936622437,0.0,0.09090909090909091,0.45454545454545453,0.45454545454545453,0,0,False,False,False,False,False,0
worldnic.com,12,3.2516291673878226,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
ohthree.com,11,2.9139770731827523,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
drom.ru,7,2.5216406363433186,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,False,False,False,False,False,0
gitlab.com,10,3.321928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
edgekey.net,11,2.7321588913645707,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
baidu.com,9,3.169925001442312,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
innovid.com,11,2.9139770731827523,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
google-analytics.com,20,3.6841837197791887,0.0,0.1,0.35,0.55,0,0,False,False,False,False,False,0
ggpht.com,9,2.94770277922009,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0,0,False,False,False,False,False,0
icloud-content.com,18,3.4193819456463714,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
cdninstagram.com,16,3.5,0.0,0.0625,0.25,0.6875,0,0,False,False,False,False,False,0
dotomi.com,10,2.6464393446710153,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
eporner.com,11,2.9139770731827523,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
ups.com,7,2.8073549220576046,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,False,False,False,False,False,0
beian.gov.cn,12,3.2516291673878226,0.0,0.16666666666666666,0.3333333333333333,0.5,0,0,False,False,False,False,False,0
telekom.net,11,2.845350936622437,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
playstation.com,15,3.5068905956085183,0.0,0.06666666666666667,0.3333333333333333,0.6,0,0,False,False,False,False,False,0
alicdn.com,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
discogs.com,11,2.9139770731827523,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
withgoogle.com,14,3.3248629576173574,0.0,0.07142857142857142,0.35714285714285715,0.5714285714285714,0,0,False,False,False,False,False,0
mail.ru,7,2.8073549220576046,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0,0,False,False,False,False,False,0
windows.com,11,3.0957952550009344,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
curseforge.com,14,3.2359263506290334,0.0,0.07142857142857142,0.35714285714285715,0.5714285714285714,0,0,False,False,False,False,False,0
buzzfeed.com,12,3.2516291673878226,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
shopee.com.br,13,3.238901256602631,0.0,0.15384615384615385,0.3076923076923077,0.5384615384615384,0,0,False,False,False,False,False,0
quizlet.com,11,3.459431618637298,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
onetrust.com,12,3.2516291673878226,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
wordpress.org,13,3.0269868333592873,0.0,0.07692307692307693,0.23076923076923078,0.6923076923076923,0,0,False,False,False,False,False,0
scribd.com,10,3.121928094887362,0.0,0.1,0.2,0.7,0,0,False,False,False,False,False,0
aaplimg.com,11,3.0957952550009344,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
webex.com,9,2.94770277922009,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
xiaomi.com,10,2.721928094887362,0.0,0.1,0.5,0.4,0,0,False,False,False,False,False,0
recaptcha.net,13,3.0850551027564768,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
ok.ru,5,2.321928094887362,0.0,0.2,0.4,0.4,0,0,False,False,False,False,False,0
googledomains.com,17,3.381580488309164,0.0,0.058823529411764705,0.4117647058823529,0.5294117647058824,0,0,False,False,False,False,False,0
corriere.it,11,2.663532754804255,0.0,0.09090909090909091,0.45454545454545453,0.45454545454545453,0,0,False,False,False,False,False,0
eset.com,8,2.75,0.0,0.125,0.375,0.5,0,0,False,False,False,False,False,0
iso.org,7,2.5216406363433186,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0,0,False,False,False,False,False,0
zemanta.com,11,3.0957952550009344,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
chess.com,9,2.725480556997868,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
go.com,6,2.2516291673878226,0.0,0.16666666666666666,0.3333333333333333,0.5,0,0,False,False,False,False,False,0
tremorhub.com,13,3.238901256602631,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
indeed.com,10,2.9219280948873623,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
google.de,9,2.5032583347756456,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
researchgate.net,16,3.125,0.0,0.0625,0.375,0.5625,0,0,False,False,False,False,False,0
a-mo.net,8,3.0,0.0,0.25,0.375,0.375,0,0,False,False,False,False,False,0
telegram.org,12,3.0849625007211556,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
tiktokv.us,10,2.9219280948873623,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
grammarly.com,13,3.0269868333592873,0.0,0.07692307692307693,0.23076923076923078,0.6923076923076923,0,0,False,False,False,False,False,0
walmart.com,11,3.0957952550009344,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
go-mpulse.net,13,3.546593564294939,0.0,0.15384615384615385,0.3076923076923077,0.5384615384615384,0,0,False,False,False,False,False,0
google.com.br,13,3.0269868333592873,0.0,0.15384615384615385,0.3076923076923077,0.5384615384615384,0,0,False,False,False,False,False,0
hilton.com,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
volcfcdndvs.com,15,3.189898095464287,0.0,0.06666666666666667,0.13333333333333333,0.8,0,0,False,False,False,False,False,0
perfectdomain.com,17,3.6168746059562227,0.0,0.058823529411764705,0.35294117647058826,0.5882352941176471,0,0,False,False,False,False,False,0
example.com,11,3.0957952550009344,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
ea.com,6,2.584962500721156,0.0,0.16666666666666666,0.5,0.3333333333333333,0,0,False,False,False,False,False,0
cambridge.org,13,3.3927474104487847,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
pixabay.com,11,3.277613436819116,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
php.net,7,2.5216406363433186,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,0,False,False,False,False,False,0
rt.ru,5,1.9219280948873623,0.0,0.2,0.2,0.6,0,0,False,False,False,False,False,0
macys.com,9,2.725480556997868,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
adobe.com,9,2.94770277922009,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
youtube.com,11,3.0957952550009344,0.0,0.09090909090909091,0.45454545454545453,0.45454545454545453,0,0,False,False,False,False,False,0
e2ro.com,8,2.75,0.125,0.125,0.375,0.375,0,0,False,False,False,False,False,0
vkontakte.ru,12,3.2516291673878226,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
4dex.io,7,2.8073549220576046,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0,0,False,False,False,False,False,0
browser-intake-datadoghq.com,28,4.110577243331642,0.0,0.10714285714285714,0.32142857142857145,0.5714285714285714,0,0,False,False,False,False,False,0
teads.tv,8,2.75,0.0,0.125,0.25,0.625,0,0,False,False,False,False,False,0
pixiv.net,9,2.94770277922009,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
lemonde.fr,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
deepintent.com,14,3.182005814760214,0.0,0.07142857142857142,0.35714285714285715,0.5714285714285714,0,0,False,False,False,False,False,0
azureedge.net,13,3.085055102756477,0.0,0.07692307692307693,0.46153846153846156,0.46153846153846156,0,0,False,False,False,False,False,0
forms.gle,9,3.169925001442312,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
samsungqbe.com,14,3.52164063634332,0.0,0.07142857142857142,0.2857142857142857,0.6428571428571429,0,0,False,False,False,False,False,0
plesk.com,9,3.169925001442312,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
googleusercontent.com,21,3.403989446485262,0.0,0.047619047619047616,0.38095238095238093,0.5714285714285714,0,0,False,False,False,False,False,0
tiktok.com,10,2.721928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
paloaltonetworks.com,20,3.6219280948873624,0.0,0.05,0.35,0.6,0,0,False,False,False,False,False,0
forbes.com,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
google.co.uk,12,2.8553885422075336,0.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,0,0,False,False,False,False,False,0
rutube.ru,9,2.4193819456463714,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
newsweek.com,12,3.0220552088742,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
clarity.ms,10,3.321928094887362,0.0,0.1,0.2,0.7,0,0,False,False,False,False,False,0
byteoversea.net,15,3.2402239289418517,0.0,0.06666666666666667,0.4,0.5333333333333333,0,0,False,False,False,False,False,0
cnbc.com,8,2.4056390622295662,0.0,0.125,0.125,0.75,0,0,False,False,False,False,False,0
digicert.com,12,3.2516291673878226,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
pangle.io,9,3.169925001442312,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
mercadolivre.com.br,19,3.4713544870139303,0.0,0.10526315789473684,0.3157894736842105,0.5789473684210527,0,0,False,False,False,False,False,0
theguardian.com,15,3.7735572622751845,0.0,0.06666666666666667,0.4,0.5333333333333333,0,0,False,False,False,False,False,0
liadm.com,9,2.94770277922009,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
herokuapp.com,13,3.3927474104487847,0.0,0.07692307692307693,0.38461538461538464,0.5384615384615384,0,0,False,False,False,False,False,0
usnews.com,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
newrelic.com,12,3.2516291673878226,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
pexels.com,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
kunluncan.com,13,3.0269868333592873,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
scene7.com,10,2.9219280948873623,0.1,0.1,0.3,0.5,0,0,False,False,False,False,False,0
pinimg.com,10,2.9219280948873623,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
liftoff.io,10,2.4464393446710155,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
skype.com,9,3.169925001442312,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
ttlivecdn.com,13,3.3927474104487847,0.0,0.07692307692307693,0.23076923076923078,0.6923076923076923,0,0,False,False,False,False,False,0
mikrotik.com,12,2.9182958340544896,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
nature.com,10,3.321928094887362,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
usps.com,8,2.75,0.0,0.125,0.25,0.625,0,0,False,False,False,False,False,0
mangosip.ru,11,3.459431618637298,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
yximgs.com,10,3.121928094887362,0.0,0.1,0.2,0.7,0,0,False,False,False,False,False,0
google.co.jp,12,2.8553885422075336,0.0,0.16666666666666666,0.3333333333333333,0.5,0,0,False,False,False,False,False,0
